Index,code1,上市公司简称,门类名称及代码,行业大类代码,行业大类名称,
1,000998,隆平高科,农、林、牧、渔业(A),01,农业,
2,002041,登海种业,农、林、牧、渔业(A),01,农业,
3,002772,众兴菌业,农、林、牧、渔业(A),01,农业,
4,300087,荃银高科,农、林、牧、渔业(A),01,农业,
5,300189,神农科技,农、林、牧、渔业(A),01,农业,
6,300511,雪榕生物,农、林、牧、渔业(A),01,农业,
7,600108,亚盛集团,农、林、牧、渔业(A),01,农业,
8,600313,农发种业,农、林、牧、渔业(A),01,农业,
9,600354,*ST敦种,农、林、牧、渔业(A),01,农业,
10,600359,新农开发,农、林、牧、渔业(A),01,农业,
11,600371,万向德农,农、林、牧、渔业(A),01,农业,
12,600506,香梨股份,农、林、牧、渔业(A),01,农业,
13,600540,新赛股份,农、林、牧、渔业(A),01,农业,
14,600598,北大荒,农、林、牧、渔业(A),01,农业,
15,601118,海南橡胶,农、林、牧、渔业(A),01,农业,
16,000592,平潭发展,农、林、牧、渔业(A),02,林业,
17,002200,ST云投,农、林、牧、渔业(A),02,林业,
18,002679,福建金森,农、林、牧、渔业(A),02,林业,
19,600265,ST景谷,农、林、牧、渔业(A),02,林业,
20,000735,罗牛山,农、林、牧、渔业(A),03,畜牧业,
21,002234,民和股份,农、林、牧、渔业(A),03,畜牧业,
22,002299,圣农发展,农、林、牧、渔业(A),03,畜牧业,
23,002321,华英农业,农、林、牧、渔业(A),03,畜牧业,
24,002458,益生股份,农、林、牧、渔业(A),03,畜牧业,
25,002714,牧原股份,农、林、牧、渔业(A),03,畜牧业,
26,002746,仙坛股份,农、林、牧、渔业(A),03,畜牧业,
27,002982,湘佳股份,农、林、牧、渔业(A),03,畜牧业,
28,300106,西部牧业,农、林、牧、渔业(A),03,畜牧业,
29,300313,天山生物,农、林、牧、渔业(A),03,畜牧业,
30,300498,温氏股份,农、林、牧、渔业(A),03,畜牧业,
31,300761,立华股份,农、林、牧、渔业(A),03,畜牧业,
32,600975,新五丰,农、林、牧、渔业(A),03,畜牧业,
33,603477,巨星农牧,农、林、牧、渔业(A),03,畜牧业,
34,000798,中水渔业,农、林、牧、渔业(A),04,渔业,
35,002069,獐子岛,农、林、牧、渔业(A),04,渔业,
36,002086,*ST东洋,农、林、牧、渔业(A),04,渔业,
37,002696,百洋股份,农、林、牧、渔业(A),04,渔业,
38,200992,中鲁B,农、林、牧、渔业(A),04,渔业,
39,300094,国联水产,农、林、牧、渔业(A),04,渔业,
40,600097,开创国际,农、林、牧、渔业(A),04,渔业,
41,600257,大湖股份,农、林、牧、渔业(A),04,渔业,
42,600467,好当家,农、林、牧、渔业(A),04,渔业,
43,000713,丰乐种业,农、林、牧、渔业(A),05,农、林、牧、渔服务业,
44,000552,靖远煤电,采矿业（B),06,煤炭开采和洗选业,
45,000780,*ST平能,采矿业（B),06,煤炭开采和洗选业,
46,000937,冀中能源,采矿业（B),06,煤炭开采和洗选业,
47,000983,山西焦煤,采矿业（B),06,煤炭开采和洗选业,
48,002128,露天煤业,采矿业（B),06,煤炭开采和洗选业,
49,600121,郑州煤电,采矿业（B),06,煤炭开采和洗选业,
50,600123,兰花科创,采矿业（B),06,煤炭开采和洗选业,
51,600188,兖州煤业,采矿业（B),06,煤炭开采和洗选业,
52,600348,阳泉煤业,采矿业（B),06,煤炭开采和洗选业,
53,600395,盘江股份,采矿业（B),06,煤炭开采和洗选业,
54,600397,安源煤业,采矿业（B),06,煤炭开采和洗选业,
55,600403,大有能源,采矿业（B),06,煤炭开采和洗选业,
56,600508,上海能源,采矿业（B),06,煤炭开采和洗选业,
57,600758,辽宁能源,采矿业（B),06,煤炭开采和洗选业,
58,600971,恒源煤电,采矿业（B),06,煤炭开采和洗选业,
59,600985,淮北矿业,采矿业（B),06,煤炭开采和洗选业,
60,601001,晋控煤业,采矿业（B),06,煤炭开采和洗选业,
61,601088,中国神华,采矿业（B),06,煤炭开采和洗选业,
62,601101,昊华能源,采矿业（B),06,煤炭开采和洗选业,
63,601225,陕西煤业,采矿业（B),06,煤炭开采和洗选业,
64,601666,平煤股份,采矿业（B),06,煤炭开采和洗选业,
65,601699,潞安环能,采矿业（B),06,煤炭开采和洗选业,
66,601898,中煤能源,采矿业（B),06,煤炭开采和洗选业,
67,601918,新集能源,采矿业（B),06,煤炭开采和洗选业,
68,900948,伊泰B股,采矿业（B),06,煤炭开采和洗选业,
69,000968,蓝焰控股,采矿业（B),07,石油和天然气开采业,
70,300483,首华燃气,采矿业（B),07,石油和天然气开采业,
71,600028,中国石化,采矿业（B),07,石油和天然气开采业,
72,600256,广汇能源,采矿业（B),07,石油和天然气开采业,
73,600759,洲际油气,采矿业（B),07,石油和天然气开采业,
74,600777,新潮能源,采矿业（B),07,石油和天然气开采业,
75,601857,中国石油,采矿业（B),07,石油和天然气开采业,
76,000655,金岭矿业,采矿业（B),08,黑色金属矿采选业,
77,000762,西藏矿业,采矿业（B),08,黑色金属矿采选业,
78,000923,河钢资源,采矿业（B),08,黑色金属矿采选业,
79,002978,安宁股份,采矿业（B),08,黑色金属矿采选业,
80,600532,宏达矿业,采矿业（B),08,黑色金属矿采选业,
81,601969,海南矿业,采矿业（B),08,黑色金属矿采选业,
82,000426,兴业矿业,采矿业（B),09,有色金属矿采选业,
83,000506,中润资源,采矿业（B),09,有色金属矿采选业,
84,000603,盛达资源,采矿业（B),09,有色金属矿采选业,
85,000688,国城矿业,采矿业（B),09,有色金属矿采选业,
86,000758,中色股份,采矿业（B),09,有色金属矿采选业,
87,000975,银泰黄金,采矿业（B),09,有色金属矿采选业,
88,002155,湖南黄金,采矿业（B),09,有色金属矿采选业,
89,600259,广晟有色,采矿业（B),09,有色金属矿采选业,
90,600311,*ST荣华,采矿业（B),09,有色金属矿采选业,
91,600338,西藏珠峰,采矿业（B),09,有色金属矿采选业,
92,600489,中金黄金,采矿业（B),09,有色金属矿采选业,
93,600497,驰宏锌锗,采矿业（B),09,有色金属矿采选业,
94,600547,山东黄金,采矿业（B),09,有色金属矿采选业,
95,600711,盛屯矿业,采矿业（B),09,有色金属矿采选业,
96,600766,园城黄金,采矿业（B),09,有色金属矿采选业,
97,600988,赤峰黄金,采矿业（B),09,有色金属矿采选业,
98,601020,华钰矿业,采矿业（B),09,有色金属矿采选业,
99,601069,西部黄金,采矿业（B),09,有色金属矿采选业,
100,601168,西部矿业,采矿业（B),09,有色金属矿采选业,
101,601899,紫金矿业,采矿业（B),09,有色金属矿采选业,
102,601958,金钼股份,采矿业（B),09,有色金属矿采选业,
103,603993,洛阳钼业,采矿业（B),09,有色金属矿采选业,
104,603505,金石资源,采矿业（B),10,非金属矿采选业,
105,002207,准油股份,采矿业（B),11,开采辅助活动,
106,002554,惠博普,采矿业（B),11,开采辅助活动,
107,002629,ST仁智,采矿业（B),11,开采辅助活动,
108,002683,宏大爆破,采矿业（B),11,开采辅助活动,
109,002828,贝肯能源,采矿业（B),11,开采辅助活动,
110,300084,海默科技,采矿业（B),11,开采辅助活动,
111,300157,恒泰艾普,采矿业（B),11,开采辅助活动,
112,300164,通源石油,采矿业（B),11,开采辅助活动,
113,300191,潜能恒信,采矿业（B),11,开采辅助活动,
114,600339,中油工程,采矿业（B),11,开采辅助活动,
115,600583,海油工程,采矿业（B),11,开采辅助活动,
116,600871,石化油服,采矿业（B),11,开采辅助活动,
117,600968,海油发展,采矿业（B),11,开采辅助活动,
118,601808,中海油服,采矿业（B),11,开采辅助活动,
119,603619,中曼石油,采矿业（B),11,开采辅助活动,
120,603727,博迈科,采矿业（B),11,开采辅助活动,
121,603979,金诚信,采矿业（B),11,开采辅助活动,
122,000048,京基智农,制造业（C）,13,农副食品加工业,
123,000505,京粮控股,制造业（C）,13,农副食品加工业,
124,000529,广弘控股,制造业（C）,13,农副食品加工业,
125,000639,西王食品,制造业（C）,13,农副食品加工业,
126,000702,正虹科技,制造业（C）,13,农副食品加工业,
127,000876,新希望,制造业（C）,13,农副食品加工业,
128,000895,双汇发展,制造业（C）,13,农副食品加工业,
129,000911,南宁糖业,制造业（C）,13,农副食品加工业,
130,000972,ST中基,制造业（C）,13,农副食品加工业,
131,002100,天康生物,制造业（C）,13,农副食品加工业,
132,002124,天邦股份,制造业（C）,13,农副食品加工业,
133,002157,正邦科技,制造业（C）,13,农副食品加工业,
134,002286,保龄宝,制造业（C）,13,农副食品加工业,
135,002311,海大集团,制造业（C）,13,农副食品加工业,
136,002330,得利斯,制造业（C）,13,农副食品加工业,
137,002385,大北农,制造业（C）,13,农副食品加工业,
138,002515,金字火腿,制造业（C）,13,农副食品加工业,
139,002548,金新农,制造业（C）,13,农副食品加工业,
140,002557,洽洽食品,制造业（C）,13,农副食品加工业,
141,002567,唐人神,制造业（C）,13,农副食品加工业,
142,002582,好想你,制造业（C）,13,农副食品加工业,
143,002695,煌上煌,制造业（C）,13,农副食品加工业,
144,002702,海欣食品,制造业（C）,13,农副食品加工业,
145,002726,龙大肉食,制造业（C）,13,农副食品加工业,
146,002840,华统股份,制造业（C）,13,农副食品加工业,
147,002852,道道全,制造业（C）,13,农副食品加工业,
148,002891,中宠股份,制造业（C）,13,农副食品加工业,
149,002991,甘源食品,制造业（C）,13,农副食品加工业,
150,003000,华文食品,制造业（C）,13,农副食品加工业,
151,300138,晨光生物,制造业（C）,13,农副食品加工业,
152,300175,朗源股份,制造业（C）,13,农副食品加工业,
153,300268,佳沃股份,制造业（C）,13,农副食品加工业,
154,300673,佩蒂股份,制造业（C）,13,农副食品加工业,
155,300999,金龙鱼,制造业（C）,13,农副食品加工业,
156,600127,金健米业,制造业（C）,13,农副食品加工业,
157,600191,华资实业,制造业（C）,13,农副食品加工业,
158,600251,冠农股份,制造业（C）,13,农副食品加工业,
159,600275,ST昌鱼,制造业（C）,13,农副食品加工业,
160,600438,通威股份,制造业（C）,13,农副食品加工业,
161,600737,中粮糖业,制造业（C）,13,农副食品加工业,
162,600811,东方集团,制造业（C）,13,农副食品加工业,
163,600965,福成股份,制造业（C）,13,农副食品加工业,
164,601952,苏垦农发,制造业（C）,13,农副食品加工业,
165,603336,宏辉果蔬,制造业（C）,13,农副食品加工业,
166,603345,安井食品,制造业（C）,13,农副食品加工业,
167,603363,傲农生物,制造业（C）,13,农副食品加工业,
168,603517,绝味食品,制造业（C）,13,农副食品加工业,
169,603536,惠发食品,制造业（C）,13,农副食品加工业,
170,603609,禾丰牧业,制造业（C）,13,农副食品加工业,
171,603668,天马科技,制造业（C）,13,农副食品加工业,
172,000716,黑芝麻,制造业（C）,14,食品制造业,
173,002053,云南能投,制造业（C）,14,食品制造业,
174,002216,三全食品,制造业（C）,14,食品制造业,
175,002329,皇氏集团,制造业（C）,14,食品制造业,
176,002481,双塔食品,制造业（C）,14,食品制造业,
177,002495,佳隆股份,制造业（C）,14,食品制造业,
178,002507,涪陵榨菜,制造业（C）,14,食品制造业,
179,002570,贝因美,制造业（C）,14,食品制造业,
180,002597,金禾实业,制造业（C）,14,食品制造业,
181,002626,金达威,制造业（C）,14,食品制造业,
182,002650,ST加加,制造业（C）,14,食品制造业,
183,002661,克明面业,制造业（C）,14,食品制造业,
184,002719,*ST麦趣,制造业（C）,14,食品制造业,
185,002732,燕塘乳业,制造业（C）,14,食品制造业,
186,002770,ST科迪,制造业（C）,14,食品制造业,
187,002820,桂发祥,制造业（C）,14,食品制造业,
188,002847,盐津铺子,制造业（C）,14,食品制造业,
189,002910,庄园牧场,制造业（C）,14,食品制造业,
190,002946,新乳业,制造业（C）,14,食品制造业,
191,002956,西麦食品,制造业（C）,14,食品制造业,
192,300146,汤臣倍健,制造业（C）,14,食品制造业,
193,300401,花园生物,制造业（C）,14,食品制造业,
194,300765,新诺威,制造业（C）,14,食品制造业,
195,300791,仙乐健康,制造业（C）,14,食品制造业,
196,300829,金丹科技,制造业（C）,14,食品制造业,
197,300858,科拓生物,制造业（C）,14,食品制造业,
198,300898,熊猫乳品,制造业（C）,14,食品制造业,
199,300908,仲景食品,制造业（C）,14,食品制造业,
200,300915,海融科技,制造业（C）,14,食品制造业,
201,600073,上海梅林,制造业（C）,14,食品制造业,
202,600186,莲花健康,制造业（C）,14,食品制造业,
203,600298,安琪酵母,制造业（C）,14,食品制造业,
204,600305,恒顺醋业,制造业（C）,14,食品制造业,
205,600381,青海春天,制造业（C）,14,食品制造业,
206,600419,天润乳业,制造业（C）,14,食品制造业,
207,600429,三元股份,制造业（C）,14,食品制造业,
208,600597,光明乳业,制造业（C）,14,食品制造业,
209,600784,鲁银投资,制造业（C）,14,食品制造业,
210,600866,星湖科技,制造业（C）,14,食品制造业,
211,600872,中炬高新,制造业（C）,14,食品制造业,
212,600873,梅花生物,制造业（C）,14,食品制造业,
213,600882,妙可蓝多,制造业（C）,14,食品制造业,
214,600887,伊利股份,制造业（C）,14,食品制造业,
215,600929,雪天盐业,制造业（C）,14,食品制造业,
216,603020,爱普股份,制造业（C）,14,食品制造业,
217,603027,千禾味业,制造业（C）,14,食品制造业,
218,603043,广州酒家,制造业（C）,14,食品制造业,
219,603079,圣达生物,制造业（C）,14,食品制造业,
220,603288,海天味业,制造业（C）,14,食品制造业,
221,603299,苏盐井神,制造业（C）,14,食品制造业,
222,603317,天味食品,制造业（C）,14,食品制造业,
223,603696,安记食品,制造业（C）,14,食品制造业,
224,603697,有友食品,制造业（C）,14,食品制造业,
225,603739,蔚蓝生物,制造业（C）,14,食品制造业,
226,603755,日辰股份,制造业（C）,14,食品制造业,
227,603866,桃李面包,制造业（C）,14,食品制造业,
228,603886,元祖股份,制造业（C）,14,食品制造业,
229,605338,巴比食品,制造业（C）,14,食品制造业,
230,688089,嘉必优,制造业（C）,14,食品制造业,
231,000568,泸州老窖,制造业（C）,15,酒、饮料和精制茶制造业,
232,000596,古井贡酒,制造业（C）,15,酒、饮料和精制茶制造业,
233,000729,燕京啤酒,制造业（C）,15,酒、饮料和精制茶制造业,
234,000752,*ST西发,制造业（C）,15,酒、饮料和精制茶制造业,
235,000799,酒鬼酒,制造业（C）,15,酒、饮料和精制茶制造业,
236,000848,承德露露,制造业（C）,15,酒、饮料和精制茶制造业,
237,000858,五粮液,制造业（C）,15,酒、饮料和精制茶制造业,
238,000860,顺鑫农业,制造业（C）,15,酒、饮料和精制茶制造业,
239,000869,张裕A,制造业（C）,15,酒、饮料和精制茶制造业,
240,000929,兰州黄河,制造业（C）,15,酒、饮料和精制茶制造业,
241,000995,皇台酒业,制造业（C）,15,酒、饮料和精制茶制造业,
242,002304,洋河股份,制造业（C）,15,酒、饮料和精制茶制造业,
243,002461,珠江啤酒,制造业（C）,15,酒、饮料和精制茶制造业,
244,002568,百润股份,制造业（C）,15,酒、饮料和精制茶制造业,
245,002646,青青稞酒,制造业（C）,15,酒、饮料和精制茶制造业,
246,600059,古越龙山,制造业（C）,15,酒、饮料和精制茶制造业,
247,600084,ST中葡,制造业（C）,15,酒、饮料和精制茶制造业,
248,600132,重庆啤酒,制造业（C）,15,酒、饮料和精制茶制造业,
249,600189,泉阳泉,制造业（C）,15,酒、饮料和精制茶制造业,
250,600197,伊力特,制造业（C）,15,酒、饮料和精制茶制造业,
251,600199,金种子酒,制造业（C）,15,酒、饮料和精制茶制造业,
252,600238,ST椰岛,制造业（C）,15,酒、饮料和精制茶制造业,
253,600300,维维股份,制造业（C）,15,酒、饮料和精制茶制造业,
254,600365,ST通葡,制造业（C）,15,酒、饮料和精制茶制造业,
255,600519,贵州茅台,制造业（C）,15,酒、饮料和精制茶制造业,
256,600543,莫高股份,制造业（C）,15,酒、饮料和精制茶制造业,
257,600559,老白干酒,制造业（C）,15,酒、饮料和精制茶制造业,
258,600573,惠泉啤酒,制造业（C）,15,酒、饮料和精制茶制造业,
259,600600,青岛啤酒,制造业（C）,15,酒、饮料和精制茶制造业,
260,600616,金枫酒业,制造业（C）,15,酒、饮料和精制茶制造业,
261,600702,ST舍得,制造业（C）,15,酒、饮料和精制茶制造业,
262,600779,水井坊,制造业（C）,15,酒、饮料和精制茶制造业,
263,600809,山西汾酒,制造业（C）,15,酒、饮料和精制茶制造业,
264,600962,国投中鲁,制造业（C）,15,酒、饮料和精制茶制造业,
265,601579,会稽山,制造业（C）,15,酒、饮料和精制茶制造业,
266,603156,养元饮品,制造业（C）,15,酒、饮料和精制茶制造业,
267,603198,迎驾贡酒,制造业（C）,15,酒、饮料和精制茶制造业,
268,603369,今世缘,制造业（C）,15,酒、饮料和精制茶制造业,
269,603589,口子窖,制造业（C）,15,酒、饮料和精制茶制造业,
270,603711,香飘飘,制造业（C）,15,酒、饮料和精制茶制造业,
271,603779,ST威龙,制造业（C）,15,酒、饮料和精制茶制造业,
272,603919,金徽酒,制造业（C）,15,酒、饮料和精制茶制造业,
273,605198,德利股份,制造业（C）,15,酒、饮料和精制茶制造业,
274,605388,均瑶健康,制造业（C）,15,酒、饮料和精制茶制造业,
275,000611,ST天首,制造业（C）,17,纺织业,
276,000726,鲁泰A,制造业（C）,17,纺织业,
277,000850,华茂股份,制造业（C）,17,纺织业,
278,000955,欣龙控股,制造业（C）,17,纺织业,
279,000982,*ST中绒,制造业（C）,17,纺织业,
280,002042,华孚时尚,制造业（C）,17,纺织业,
281,002083,孚日股份,制造业（C）,17,纺织业,
282,002087,新野纺织,制造业（C）,17,纺织业,
283,002144,宏达高科,制造业（C）,17,纺织业,
284,002193,如意集团,制造业（C）,17,纺织业,
285,002293,罗莱生活,制造业（C）,17,纺织业,
286,002327,富安娜,制造业（C）,17,纺织业,
287,002394,联发股份,制造业（C）,17,纺织业,
288,002397,梦洁股份,制造业（C）,17,纺织业,
289,002516,旷达科技,制造业（C）,17,纺织业,
290,300577,开润股份,制造业（C）,17,纺织业,
291,300658,延江股份,制造业（C）,17,纺织业,
292,300819,聚杰微纤,制造业（C）,17,纺织业,
293,300877,金春股份,制造业（C）,17,纺织业,
294,300888,稳健医疗,制造业（C）,17,纺织业,
295,600156,华升股份,制造业（C）,17,纺织业,
296,600220,江苏阳光,制造业（C）,17,纺织业,
297,600232,金鹰股份,制造业（C）,17,纺织业,
298,600448,华纺股份,制造业（C）,17,纺织业,
299,600493,凤竹纺织,制造业（C）,17,纺织业,
300,600630,龙头股份,制造业（C）,17,纺织业,
301,600689,上海三毛,制造业（C）,17,纺织业,
302,600987,航民股份,制造业（C）,17,纺织业,
303,601339,百隆东方,制造业（C）,17,纺织业,
304,601599,鹿港文化,制造业（C）,17,纺织业,
305,603055,台华新材,制造业（C）,17,纺织业,
306,603238,诺邦股份,制造业（C）,17,纺织业,
307,603365,水星家纺,制造业（C）,17,纺织业,
308,603558,健盛集团,制造业（C）,17,纺织业,
309,603665,康隆达,制造业（C）,17,纺织业,
310,603889,新澳股份,制造业（C）,17,纺织业,
311,605003,众望布艺,制造业（C）,17,纺织业,
312,002003,伟星股份,制造业（C）,18,纺织服装、服饰业,
313,002029,七匹狼,制造业（C）,18,纺织服装、服饰业,
314,002154,报喜鸟,制造业（C）,18,纺织服装、服饰业,
315,002269,美邦服饰,制造业（C）,18,纺织服装、服饰业,
316,002291,星期六,制造业（C）,18,纺织服装、服饰业,
317,002404,嘉欣丝绸,制造业（C）,18,纺织服装、服饰业,
318,002486,嘉麟杰,制造业（C）,18,纺织服装、服饰业,
319,002503,搜于特,制造业（C）,18,纺织服装、服饰业,
320,002563,森马服饰,制造业（C）,18,纺织服装、服饰业,
321,002569,ST步森,制造业（C）,18,纺织服装、服饰业,
322,002612,朗姿股份,制造业（C）,18,纺织服装、服饰业,
323,002634,棒杰股份,制造业（C）,18,纺织服装、服饰业,
324,002656,ST摩登,制造业（C）,18,纺织服装、服饰业,
325,002687,乔治白,制造业（C）,18,纺织服装、服饰业,
326,002740,爱迪尔,制造业（C）,18,纺织服装、服饰业,
327,002762,金发拉比,制造业（C）,18,纺织服装、服饰业,
328,002763,汇洁股份,制造业（C）,18,纺织服装、服饰业,
329,002832,比音勒芬,制造业（C）,18,纺织服装、服饰业,
330,002875,安奈儿,制造业（C）,18,纺织服装、服饰业,
331,003016,欣贺股份,制造业（C）,18,纺织服装、服饰业,
332,300005,探路者,制造业（C）,18,纺织服装、服饰业,
333,300840,酷特智能,制造业（C）,18,纺织服装、服饰业,
334,600107,美尔雅,制造业（C）,18,纺织服装、服饰业,
335,600137,浪莎股份,制造业（C）,18,纺织服装、服饰业,
336,600146,*ST环球,制造业（C）,18,纺织服装、服饰业,
337,600177,雅戈尔,制造业（C）,18,纺织服装、服饰业,
338,600398,海澜之家,制造业（C）,18,纺织服装、服饰业,
339,600400,红豆股份,制造业（C）,18,纺织服装、服饰业,
340,601566,九牧王,制造业（C）,18,纺织服装、服饰业,
341,601718,际华集团,制造业（C）,18,纺织服装、服饰业,
342,603157,*ST拉夏,制造业（C）,18,纺织服装、服饰业,
343,603196,日播时尚,制造业（C）,18,纺织服装、服饰业,
344,603518,锦泓集团,制造业（C）,18,纺织服装、服饰业,
345,603555,*ST贵人,制造业（C）,18,纺织服装、服饰业,
346,603587,地素时尚,制造业（C）,18,纺织服装、服饰业,
347,603808,歌力思,制造业（C）,18,纺织服装、服饰业,
348,603839,安正时尚,制造业（C）,18,纺织服装、服饰业,
349,603877,太平鸟,制造业（C）,18,纺织服装、服饰业,
350,603908,牧高笛,制造业（C）,18,纺织服装、服饰业,
351,002494,华斯股份,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
352,002674,兴业科技,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
353,300591,万里马,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
354,600439,瑞贝卡,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
355,600735,新华锦,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
356,603001,奥康国际,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
357,603116,红蜻蜓,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
358,603557,起步股份,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
359,603608,天创时尚,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
360,603958,哈森股份,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
361,605068,明新旭腾,制造业（C）,19,皮革、毛皮、羽毛及其制品和制鞋业,
362,000910,大亚圣象,制造业（C）,20,木材加工及木、竹、藤、棕、草制品业,
363,002043,兔宝宝,制造业（C）,20,木材加工及木、竹、藤、棕、草制品业,
364,002631,德尔未来,制造业（C）,20,木材加工及木、竹、藤、棕、草制品业,
365,600076,康欣新材,制造业（C）,20,木材加工及木、竹、藤、棕、草制品业,
366,600321,正源股份,制造业（C）,20,木材加工及木、竹、藤、棕、草制品业,
367,601996,丰林集团,制造业（C）,20,木材加工及木、竹、藤、棕、草制品业,
368,603226,菲林格尔,制造业（C）,20,木材加工及木、竹、藤、棕、草制品业,
369,000663,*ST永林,制造业（C）,21,家具制造业,
370,002489,浙江永强,制造业（C）,21,家具制造业,
371,002572,索菲亚,制造业（C）,21,家具制造业,
372,002751,易尚展示,制造业（C）,21,家具制造业,
373,002853,皮阿诺,制造业（C）,21,家具制造业,
374,300616,尚品宅配,制造业（C）,21,家具制造业,
375,300729,乐歌股份,制造业（C）,21,家具制造业,
376,300749,顶固集创,制造业（C）,21,家具制造业,
377,600978,*ST宜生,制造业（C）,21,家具制造业,
378,603008,喜临门,制造业（C）,21,家具制造业,
379,603180,金牌厨柜,制造业（C）,21,家具制造业,
380,603208,江山欧派,制造业（C）,21,家具制造业,
381,603313,梦百合,制造业（C）,21,家具制造业,
382,603326,我乐家居,制造业（C）,21,家具制造业,
383,603389,*ST亚振,制造业（C）,21,家具制造业,
384,603600,永艺股份,制造业（C）,21,家具制造业,
385,603610,麒盛科技,制造业（C）,21,家具制造业,
386,603661,恒林股份,制造业（C）,21,家具制造业,
387,603709,中源家居,制造业（C）,21,家具制造业,
388,603801,志邦家居,制造业（C）,21,家具制造业,
389,603816,顾家家居,制造业（C）,21,家具制造业,
390,603818,曲美家居,制造业（C）,21,家具制造业,
391,603833,欧派家居,制造业（C）,21,家具制造业,
392,603898,好莱客,制造业（C）,21,家具制造业,
393,000488,晨鸣纸业,制造业（C）,22,造纸及纸制品业,
394,000815,美利云,制造业（C）,22,造纸及纸制品业,
395,002012,凯恩股份,制造业（C）,22,造纸及纸制品业,
396,002067,景兴纸业,制造业（C）,22,造纸及纸制品业,
397,002078,太阳纸业,制造业（C）,22,造纸及纸制品业,
398,002228,合兴包装,制造业（C）,22,造纸及纸制品业,
399,002303,美盈森,制造业（C）,22,造纸及纸制品业,
400,002511,中顺洁柔,制造业（C）,22,造纸及纸制品业,
401,002521,齐峰新材,制造业（C）,22,造纸及纸制品业,
402,002565,顺灏股份,制造业（C）,22,造纸及纸制品业,
403,002799,环球印务,制造业（C）,22,造纸及纸制品业,
404,002831,裕同科技,制造业（C）,22,造纸及纸制品业,
405,003006,百亚股份,制造业（C）,22,造纸及纸制品业,
406,200986,粤华包B,制造业（C）,22,造纸及纸制品业,
407,300883,龙利得,制造业（C）,22,造纸及纸制品业,
408,600103,青山纸业,制造业（C）,22,造纸及纸制品业,
409,600235,民丰特纸,制造业（C）,22,造纸及纸制品业,
410,600308,华泰股份,制造业（C）,22,造纸及纸制品业,
411,600356,恒丰纸业,制造业（C）,22,造纸及纸制品业,
412,600433,冠豪高新,制造业（C）,22,造纸及纸制品业,
413,600567,山鹰国际,制造业（C）,22,造纸及纸制品业,
414,600793,宜宾纸业,制造业（C）,22,造纸及纸制品业,
415,600963,岳阳林纸,制造业（C）,22,造纸及纸制品业,
416,600966,博汇纸业,制造业（C）,22,造纸及纸制品业,
417,603022,新通联,制造业（C）,22,造纸及纸制品业,
418,603165,荣晟环保,制造业（C）,22,造纸及纸制品业,
419,603607,京华激光,制造业（C）,22,造纸及纸制品业,
420,603687,大胜达,制造业（C）,22,造纸及纸制品业,
421,603733,仙鹤股份,制造业（C）,22,造纸及纸制品业,
422,603863,松炀资源,制造业（C）,22,造纸及纸制品业,
423,605007,五洲特纸,制造业（C）,22,造纸及纸制品业,
424,605009,豪悦护理,制造业（C）,22,造纸及纸制品业,
425,000695,滨海能源,制造业（C）,23,印刷和记录媒介复制业,
426,000812,陕西金叶,制造业（C）,23,印刷和记录媒介复制业,
427,002117,东港股份,制造业（C）,23,印刷和记录媒介复制业,
428,002191,劲嘉股份,制造业（C）,23,印刷和记录媒介复制业,
429,002229,鸿博股份,制造业（C）,23,印刷和记录媒介复制业,
430,002599,盛通股份,制造业（C）,23,印刷和记录媒介复制业,
431,002836,新宏泽,制造业（C）,23,印刷和记录媒介复制业,
432,002951,金时科技,制造业（C）,23,印刷和记录媒介复制业,
433,003003,天元股份,制造业（C）,23,印刷和记录媒介复制业,
434,600836,*ST界龙,制造业（C）,23,印刷和记录媒介复制业,
435,601515,东风股份,制造业（C）,23,印刷和记录媒介复制业,
436,603058,永吉股份,制造业（C）,23,印刷和记录媒介复制业,
437,603429,集友股份,制造业（C）,23,印刷和记录媒介复制业,
438,603499,翔港科技,制造业（C）,23,印刷和记录媒介复制业,
439,002292,奥飞娱乐,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
440,002301,齐心集团,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
441,002348,高乐股份,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
442,002575,*ST群兴,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
443,002678,珠江钢琴,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
444,002862,实丰文化,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
445,002899,英派斯,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
446,300329,海伦钢琴,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
